Name,EMGO_total_energy_0,EMG1_total_energy_0,EMG2_total_energy_0,EMG3_total_energy_0,EMG4_total_energy_0,EMG5_total_energy_0,EMG6_total_energy_0,EMG7_total_energy_0,EMGO_total_energy_1,EMG1_total_energy_1,EMG2_total_energy_1,EMG3_total_energy_1,EMG4_total_energy_1,EMG5_total_energy_1,EMG6_total_energy_1,EMG7_total_energy_1,EMGO_total_energy_2,EMG1_total_energy_2,EMG2_total_energy_2,EMG3_total_energy_2,EMG4_total_energy_2,EMG5_total_energy_2,EMG6_total_energy_2,EMG7_total_energy_2,EMGO_total_energy_3,EMG1_total_energy_3,EMG2_total_energy_3,EMG3_total_energy_3,EMG4_total_energy_3,EMG5_total_energy_3,EMG6_total_energy_3,EMG7_total_energy_3,EMGO_total_energy_4,EMG1_total_energy_4,EMG2_total_energy_4,EMG3_total_energy_4,EMG4_total_energy_4,EMG5_total_energy_4,EMG6_total_energy_4,EMG7_total_energy_4,EMGO_total_energy_5,EMG1_total_energy_5,EMG2_total_energy_5,EMG3_total_energy_5,EMG4_total_energy_5,EMG5_total_energy_5,EMG6_total_energy_5,EMG7_total_energy_5
alphabet_u290805672,0.073557647,0.093238536,0.096602459,0.383427114,0.174672889,0.495336865,0.781039097,0.188168416,0.166867073,0.04855873,0.032552709,0.57832638,0.46348106,0.594324214,0.633675692,0.142611575,0,0.058858334,0.326394163,0.212231318,0.05880824,0.326435713,0.765820932,0.354264748,0,0.046412113,0.022529442,0.147193411,0.099941038,0.228655339,0.274884316,0.091119615,0,0.115355342,0.02724534,0.342053712,0.20822066,0.198715989,0.442916369,0.129498799,0,0.049474247,0.10036984,0.244871177,0.370933893,0.279205607,0.553708887,0.163553944
alphabet_u290805674,0.025319323,0.13301045,0.092908372,0.489623598,0.174444139,0.409236738,0.868926402,0.193245905,0.118718956,0.037307937,0.018597624,0.714915894,0.470413469,0.270314414,0.740825623,0.200457341,0,0.031161952,0.285386469,0.342621372,0.025797648,0.158567775,0.459453525,0.206595495,0,0.072013752,0.055281573,0.342172928,0.307488208,0.486259702,0.973540415,0.346011186,0,0.126867092,0.073037706,0.27342812,0.372093023,0.262916539,0.467905647,0.037155974,0,0.185564071,0.040798259,0.173094435,0.09181532,0.169003115,0.114415675,0.051042611
alphabet_u290805675,0.009325323,0.109068569,0.050682593,0.272302799,0.051148321,0.310900545,0.517301446,0.098041861,0.09083093,0.045714286,0.031000618,0.374877096,0.157959891,0.17884851,0.5534052,0.059612049,0,0.079116421,0.13839271,0.097360242,0.028721814,0.448965357,0.386045377,0.14873019,0,0.095823276,0.020256735,0.171511375,0.028301887,0.101321586,0.244560402,0.088901972,0,0.046760537,0.031805542,0.24906793,0.150351541,0.172730052,0.238684775,0.090059231,0,0.07838175,0.036628249,0.213616155,0.028331584,0.173286604,0.354181246,0.079533092
alphabet_v290805681,0.015968731,0.102257002,0.091057685,0.389494286,0.127870802,0.418339178,0.593508592,0.182186963,0.09083093,0.148520635,0.02635808,0.140974197,0.063382025,0.290322581,0.31488555,0.074451979,0,0.023949059,0.347872024,0.183075778,0.043082721,0.173448035,0.451256404,0.19706916,0,0.027466901,0.051679378,0.469406432,0.199587264,0.351793581,0.400831939,0.247748013,0,0.045523737,0.016792465,0.317725118,0.462952948,0.294711098,0.462987848,0.191893242,0,0.051078239,0.058049196,0.36916814,0.384575026,0.362538941,0.381254374,0.152221215
alphabet_v290805682,0.015968731,0.065538961,0.074260636,0.271890399,0.0857352,0.212638961,0.61525321,0.196951708,0.09083093,0.017320635,0.065558684,0.180117456,0.027977222,0.050224581,0.28458252,0.078962309,0,0.03724783,0.26882821,0.226152432,0.052894925,0.288305045,0.485752623,0.364697301,0,0.133494258,0.011282687,0.280310294,0.10259434,0.117684078,0.20087132,0.070297321,0,0.012225288,0.061724104,0.228120063,0.393726339,0.196881688,0.659785561,0.158685982,0,0.03029763,0.009117761,0.134768868,0.136935992,0.113707165,0.533546186,0.284836809
alphabet_v290805683,0.009325323,0.110679009,0.065835396,0.28994513,0.136243023,0.386406029,0.535713685,0.136008347,0.09083093,0.020190476,0.035189891,0.061465281,0.161673682,0.259085341,0.402003226,0.100662356,0,0.043221008,0.144715555,0.239373112,0.067840665,0.112531969,0.276555257,0.062971067,0,0.085363178,0.063501047,0.474723263,0.227889151,0.318649046,0.124667717,0.169561378,0,0.167300923,0.046884828,0.163412322,0.136289886,0.163864262,0.405975697,0.059611313,0,0.084298699,0.027651142,0.123252451,0.338929696,0.585669782,0.837342547,0.235675431
alphabet_v290805684,0.005140558,0.097998282,0.044302337,0.388606577,0.152346967,0.521823472,0.707726745,0.230456839,0.084964555,0.000888889,0.015575853,0.470197444,0.308244615,0.244589628,0.572362278,0.119476423,0,0.119040911,0.09930003,0.265332925,0.10098122,1,0.743986338,0.37170391,0,0.075122522,0.03100044,0.130240565,0.109080189,0.159009859,0.500935316,0.322068492,0,0.083531538,0.041058364,0.615197472,0.134667388,0.117395292,0.207090779,0.135112634,0,0.050329709,0.024631194,0.098023461,0.158447009,0.189252336,0.265657803,0.119968268
alphabet_v290805686,0.015968731,0.134358448,0.078544903,0.340013281,0.088068442,0.206222488,0.55926755,0.102156921,0,0.032584127,0.006249571,0.451197151,0.116365437,0.11678236,0.560591914,0.123639804,0.057443985,0.091288178,0.081487107,0.194742372,0.042692833,0.173448035,0.248572823,0.126826249,0,0.143588618,0.07447831,0.347206485,0.184551887,0.189217537,0.283031407,0.090157983,0,0.051612596,0.029024729,0.253396524,0.161709032,0.106083766,0.458813438,0.057946193,0.935414347,0.106790233,0.127814137,0.057367829,0.13798531,0.128504673,0.402554234,0.059859474
alphabet_v290805687,0.018695187,0.107899509,0.064650179,0.215398595,0.100878397,0.580914721,0.923742363,0.253343767,0.084964555,0.033803175,0.043279995,0.038585209,0.1099282,0.444671294,0.550179668,0.102129002,0,0.073932154,0.094727111,0.21671847,0.06147248,0.503836317,0.970139058,0.214663042,0,0.079474801,0.047816674,0.26954589,0.155955189,0.286972939,0.758836271,0.424786576,0,0.110265436,0.048763532,0.209225908,0.220659816,0.28462244,0.16154396,0.186612431,0,0.066512208,0.056361335,0.10174621,0.140608604,0.496495327,0.628630161,0.253581142
alphabet_w290805689,0.005963028,0.046118242,0.040440668,0.543445287,0.209168268,0.324106543,0.905633068,0.321352438,0.099845188,0.029460317,0.048046151,0.96999814,0.639019559,0.166802777,0.602071131,0.289102665,0,0.062859236,0.069188101,0.201024384,0.045032166,0.274354801,0.554964626,0.110470128,0,0.021139639,0.016259286,0.185827595,0.05365566,0.080134256,0.244363493,0.204160534,0,0.03872134,0.026624623,0.362906793,0.180638183,0.278202385,0.90161544,0.404338828,0,0.012475495,0.035014852,0.411805667,0.614900315,0.462616822,0.980712036,0.481799637
alphabet_w290805690,0,0.05143866,0.06462832,0.810079335,0.183136609,0.294411699,0.62066412,0.271553469,0.074163144,0.018615873,0.057523522,0.859291542,0.333250805,0.273989383,0.716351187,0.358918152,0,0.040009016,0.124162182,0.715011163,0.079992202,0.280167403,0.616077092,0.223216851,0,0.041694097,0.035069753,0.337357274,0.079599057,0.063142438,0.246357192,0.161436562,0,0.046950813,0.043284669,0.363823065,0.18766901,0.117395292,0.156111508,0.171888009,0,0.046301907,0.050172509,0.729096363,0.629066107,0.32982866,0.350244927,0.285698096
alphabet_w290805691,0.005140558,0.105155795,0.079671831,0.322196205,0.133772532,0.315675595,0.742077183,0.390049201,0.084964555,0.078120635,0.092260147,0.396614493,0.274572914,0.173131891,0.777551425,0.523765968,0,0.034599346,0.077558028,0.243203607,0.056338943,0.209951174,0.277335936,0.193643216,0,0.011593885,0.05248785,0.167698074,0.059846698,0.225508706,0.312420006,0.359846924,0,0.119398725,0.11692654,0.290647709,0.399134667,0.18771018,0.984017155,0.441875401,0,0.105186241,0.01418962,0.173871123,0.208289612,0.359813084,0.110129461,0.189891206
alphabet_w290805693,0,0.076609248,0.050636447,0.215929822,0.056272303,0.174811609,0.425130855,0.212400047,0.074163144,0.01287619,0.047661562,0.32778826,0.131715771,0.149448755,0.079449962,0.187809494,0,0.049532289,0.057268795,0.155277328,0.032620703,0.079051383,0.646157599,0.371062927,0,0.064516129,0.061686474,0.184955984,0.094929245,0.104258443,0.180023629,0.198233736,0,0.033916849,0.042432218,0.103096367,0.117360736,0.179455824,0.176297355,0.0643688,0,0.105043664,0.018309987,0.081418394,0.024658972,0.124610592,0.351557033,0.141840435
alphabet_w290805694,0,0.040702391,0.052287979,0.419955964,0.088388691,0.274938447,0.732130535,0.401647823,0.074163144,0.002844444,0.027058581,0.393000452,0.056697202,0.064924459,0.384347678,0.278694212,0,0.02017356,0.117855846,0.271308497,0.020534148,0.259009533,0.598487436,0.539177331,0,0.037926999,0.068037477,0.293689532,0.333431604,0.241032096,0.708698435,0.496771661,0,0.050566074,0.032889728,0.205276461,0.159004867,0.260470804,0.223759828,0.325245605,0,0.062413117,0.009672108,0.435213455,0.184679958,0.149922118,0.549291463,0.199229374
alphabet_x290805763,0.025257469,0.662177315,0.23337114,1,1,0.668507051,0.692335527,0.234090684,0,0.492926984,0.099306366,0.454944062,0.213914335,0.639036341,0.603655604,0.102933291,0,0.226980728,0.659540397,0.786324038,1,0.401767031,0.453134911,0.288398205,0,0.410686855,0.225887299,0.772792644,1,0.342353682,0.377670572,0.209145324,0,0.355960422,0.070753468,0.649162717,0.506219578,0.616936717,0.465389564,0.257832013,0,0.37779362,0.12831884,1,0.874606506,0.227803738,0.482636459,0.260970082
alphabet_x290805765,0.075542675,0.608662977,0.079875844,0.324516828,0.258989844,0.284786988,0.520717976,0.199267834,0.223260627,0.144431746,0.064569741,0.165927028,0.331765288,0.096978359,0.183232889,0.091042422,0,0.14183478,0.191385743,0.149586307,0.061407499,0.293652639,0.275676994,0.209225737,0,0.295589203,0.081673718,0.115902554,0.416273585,0.163624921,0.557078862,0.15690315,0,0.258395966,0.023785877,0.201769352,0.242293131,0.203301743,0.071851322,0.17957135,0,1,0.040748616,0.668809256,1,0.298676012,0.841891183,0.318653672
alphabet_x290805770,0.014809242,0.297657107,0.099383347,0.608387796,0.26287858,0.525106319,0.815128667,0.287730376,0.129785501,0.163377778,0.138218529,0.890834684,0.686308492,0.243568804,0.719350366,0.291420912,0,0.147216274,0.137930465,0.478571116,0.091363961,0.471285748,0.403244694,0.163119157,0,0.131116963,0.098418088,0.449250414,0.331662736,0.258443465,0.404228611,0.228279855,0,0.308629055,0.061442712,0.269952607,0.202271498,0.358300214,0.767062187,0.45914508,0,0.159971485,0.036562058,0.155846591,0.240818468,0.60241433,0.522786914,0.174954669
alphabet_x290805772,0.074026485,0.290368373,0.072239938,0.771432566,0.2428859,0.543460419,0.710125048,0.279954487,0.138746537,0.065879365,0.063855504,0.557572214,0.13493439,0.142302981,0.626319215,0.201167008,0,0.126451031,0.108776043,0.798844285,0.154266034,0.725180191,0.374920712,0.349446323,0,0.129178553,0.085311846,0.32358581,0.119988208,0.173694147,0.418012208,0.125542145,0,0.225049948,0.035066375,0.790616114,0.381828015,0.403546316,0.604031451,0.483931587,0,0.365817145,0.041940048,0.437677433,0.874606506,0.565809969,0.396518544,0.169446963
alphabet_x290805773,0.1158787,0.168929236,0.085780069,0.472491525,0.142510751,0.354547489,0.849992426,0.26499186,0.144808167,0.088025397,0.137257057,0.184316122,0.064619955,0.091670069,0.262852616,0.054770541,0.037605916,0.069734025,0.159210222,0.521253776,0.051010462,0.369913973,0.49365699,0.238622549,0,0.192231731,0.083021173,0.346748889,0.134433962,0.181246067,0.775795018,0.427906977,0,0.083055846,0.025391466,0.635513428,0.525148729,0.227453378,0.769006433,0.452841409,0,0.088576011,0.030356685,0.111093256,0.541448059,0.481697819,0.584324703,0.09850408
alphabet_y290805776,0.035571575,0.03218495,0.247433447,0.592108482,0.257617348,1,0.656655503,0.63780728,0.189079658,0.011098413,0.097273539,0.173394276,0.182718495,0.402409147,0.279885692,0.520611891,0,0.011890003,0.436523921,0.691437202,0.108064202,0.684724483,0.298755794,0.589770793,0,0.035439982,0.275258038,0.127124553,0.610259434,1,0.477429359,0.485408694,0,0.080487109,0.080602178,0.829699842,0.547322877,0.392846224,0.609749821,0.744499156,0,0.0158617,0.233901194,0.477529595,0.282266527,1,0.676347096,0.603490481
alphabet_y290805778,0.02907172,0.053800639,0.13943299,0.539405165,0.154680209,0.675445796,0.364424323,0.560043894,0.148326287,0.026946032,0.043156377,0.740373628,0.267145333,0.070436913,0.051127522,0.497271724,0,0.008114505,0.242876482,0.528236221,0.060887647,0.656358986,0.176969993,0.222443251,0,0.034159901,0.095112333,0.227948226,0.152712264,0.461296413,0.48626563,0.94709057,0,0.143754162,0.179652067,0.264897314,0.447809627,1,0.303531094,0.500773092,0,0.016824096,0.062533612,0.258690878,0.214585519,0.213395639,0.182164101,0.320829556
alphabet_y290805779,0.031157199,0.119279954,0.153607018,0.631342397,0.217494739,0.904275162,0.503172493,1,0.144808167,0.044266667,0.159480805,0.541973373,0.219113642,0.565945284,0.488583312,1,0,0.055589992,0.258097534,0.67178129,0.036714536,0.644966287,0.416052696,1,0,0.163631044,0.087638451,0.238560098,0.493808962,0.907488987,0.394186275,1,0,0.060983731,0.092768233,0.423159558,0.469442942,0.353408744,0.072022873,0.455767264,0,0.063945821,0.126862646,0.488081847,0.603882476,0.477024922,0.316217635,1
alphabet_y290805782,0.005963028,0.117621797,0.234728797,0.556271625,0.268231311,0.647690815,0.456569669,0.82750479,0.099845188,0.088025397,0.20173065,0.452419548,0.441941075,0.300122499,0.340293693,0.761189087,0,0.07018483,0.29058672,0.60729764,0.110078628,0.752848175,0.255232984,0.414539266,0,0.087447882,0.178456895,0.189575525,0.33932783,0.199076988,0.2436497,0.884839564,0,0.074873942,0.147780316,0.58764613,0.533261222,0.565576276,0.185675482,0.803896382,0,0.042951346,0.222839082,0.290374417,0.334207765,0.508956386,0.685181945,0.875543971
alphabet_y290805783,0.031101867,0.062568593,0.105185567,0.438660749,0.177829628,0.482056256,0.358659979,0.820646357,0.12298566,0.01432381,0.10695694,0.415455343,0.322109433,0.239281339,0.18999519,0.799053777,0.050141221,0.061112363,0.101479182,0.21836011,0.073948925,0.56172983,0.278262991,0.734677188,0.169030851,0.039024212,0.060500714,0.352479735,0.142393868,0.100902035,0.074874471,0.511431655,0,0.065455237,0.151579104,0.335039494,0.420767983,0.307551208,0.26192995,0.86560099,0,0.047620745,0.038241645,0.366784509,0.302728227,0.591510903,0.550603569,0.830734361
alphabet_z290805787,0.78377487,0.556460848,0.327629882,0.706021738,0.306569677,0.297769156,0.379638824,0.276253182,0.523099944,0.101638095,0.15518165,0.222635593,0.159692993,0.074724377,0.225872167,0.053729696,0.88956518,0.608418799,0.737973388,0.907061244,0.180778478,0.242734248,0.163966821,0.384413058,0.211288564,0.402750347,0.433530062,0.795127691,0.662146226,0.388923851,0.334301467,0.369895005,0,0.351108363,0.150097659,0.189889415,0.182801514,0.092326506,0.227047891,0.320392968,0,0.13990376,0.105888485,0.321843698,0.566631689,0.21728972,0.401460812,0.200453309
alphabet_z290805788,1,0.517225748,0.46402454,0.871205396,0.39138988,0.377378199,0.464050693,0.260035799,1,0.366044444,1,0.658313624,0.343897004,0.189260923,0.225108225,0.13952058,1,0.336498366,0.612473999,1,0.251933199,0.317833062,0.560185411,0.406449617,0,0.203167288,0.200977354,0.52551643,0.655070755,0.309628697,0.413532539,0.2985183,0,0.383074874,0.26250538,0.599462875,0.51595457,0.235096301,0.102158685,0.158471895,0.612372436,0.166137943,0.22635546,0.38614816,0.263903463,0.253894081,0.181289363,0.209542158
alphabet_z290805789,0.809666137,0.826072434,0.357068434,0.684360256,0.244487144,0.384167724,0.347148123,0.431172815,0.568752019,0.157587302,0.579053636,0.673035529,0.181480564,0.251327072,0.282686812,0.412300899,0.427672578,0.644088809,0.836910226,0.415575888,0.109948665,0.43199256,0.317662845,0.365912959,0.603560862,1,0.093459455,0.785431012,0.541863208,0.195301028,0.129073545,0.351113728,0,0.40871468,0.31719469,0.600758294,0.597079502,0.302048303,0.238598999,0.324151383,0,0.196613794,0.047433871,0.049922331,0.192549843,0.106697819,0.216235129,0.50294651
alphabet_z290805790,0.555697507,0.302011261,0.181775348,0.487016391,0.10275414,0.308363799,0.31247791,0.290059994,0.610439714,0.041244444,0.051054186,0.035236906,0.032681357,0.033074724,0.013185072,0.030231825,0.286946253,0.193452046,0.342836861,0.621962965,0.038728962,0.473378284,0.407221273,0.184868377,0.387298335,0.254955746,0.302943739,0.423603242,0.203125,0.236207258,0.329255686,0.680993033,0,0.418038246,0.093719999,0.451879937,0.468361276,0.214001834,0.151336669,0.397630771,0,0.083229371,0.046407916,0.254968129,0.185204617,0.09423676,0.069847796,0.075543971
alphabet_z290805791,0.386004587,0.818688266,0.544587712,0.712648097,0.287080245,0.233380586,0.195373378,0.374596364,0.465000545,0.321168254,0.164054667,0.059153358,0.137162664,0.100244998,0.113119995,0.173568838,0.166299617,0.2558323,1,0.58144727,0.093443369,0.162520344,0.143278848,0.703578454,1,0.78721381,0.473172178,1,0.550707547,0.243968953,0.12951659,0.51445393,0,0.785890971,0.421317906,0.759778831,1,0.180067258,0.170979271,0.202692738,0,0.360898236,0.400668526,0.17553163,0.501573977,0.124221184,0.104793562,0.141749773
alphabet_p290805907,0.05229055,0.097914778,0.052353554,0.095117604,0.015646445,0,0.007211741,0.000782536,0.185407859,0.148520635,0.107506353,0.236507135,0.058430305,0.023274806,0.027813145,0.005913894,0.050141221,0.050659304,0.023557962,0.09558727,0.008382611,0,0.001049036,0.00092832,0,0.029478458,0.046127864,0.05181731,0.075471698,0.000839102,0.000147681,0.002139142,0,0.020882885,0.052876817,0.040789889,0.06003245,0,0.001429593,9.51497E-05,0,0.020816254,0.008894368,0,0,0.005841121,0.002930371,0.004034451
alphabet_p290805909,0.069199574,0.079484182,0.052161685,0.023171286,0.034952878,0.001566813,0,0.000512696,0.289616334,0.06504127,0.050642126,0.043049613,0.197326071,0.022049816,0.00082053,0.002491721,0.037605916,0.021497802,0.104846964,0.017357615,0.003703944,0.003487561,0,0,0,0.054641211,0.037620934,0.021572387,0.035082547,0.001468429,0,0.003512904,0,0.064408715,0.044724733,0.068467615,0.068144943,0.000917151,0.003602573,0.005066724,0,0.062662627,0.017739093,0.028737479,0.028856243,0.00817757,0.005991952,0.002221215
alphabet_p290805910,0.106183438,0.080915684,0.022106237,0.013693077,0.017567939,0.001342983,0.000563812,0,0.318987742,0.012698413,0.005631481,0.057957535,0.058182718,0,0,0,0,0.08878057,0.057103708,0.045462505,0.000324907,0.012090212,0.002903147,0.002718653,0,0.070404506,0.022619272,0,0.075766509,0,0.000418431,0.001648513,0,0.08648083,0.019531897,0.011627172,0.050838291,0.009782941,0.001744103,0.001926782,0,0.023382641,0.005394538,0.017703144,0.096012592,0.026090343,0.007085374,0.005575703
alphabet_p290805912,0.269103523,0.051474448,0.069123887,0.033054905,0.043416598,0.068492129,0.016569332,0.007542028,0.734411741,0.020901587,0.074939908,0.085886636,0.042089626,0.037158024,0.043997397,0.011812017,0.083149808,0.074918291,0.208422756,0.048505012,0.040223536,0.050220879,0.000536716,0.005813054,0,0.067698047,0.01366319,0.012703739,0.05129717,0.043843088,0.00455351,0.00802669,0,0.010512796,0.020276757,0.006255924,0.156300703,0.060531947,0.009521086,0.011180095,0,0.00099804,0.055484309,0.048958166,0.045645331,0.095794393,0.007260322,0.007252947
alphabet_p290805914,0.09875941,0.017977287,0.123461708,0.236696606,0.023378168,0.041707081,0.003323965,0.010330374,0.344379814,0.053612698,0.172392006,0.185007042,0.050755137,0.005308289,0.001358119,0.008989118,0,0.000169052,0.088453792,0.241496301,0.010462018,0.045105789,0.002293242,0.008443295,0.207019668,0.008192524,0.107796373,0.133814172,0.025353774,0.024124187,0.00206754,0.018899029,0,0.013747503,0.06311451,0.191184834,0.19145484,0.040048915,0.006862044,0.010276172,0,0.005132775,0.112491002,0.187583695,0.049842602,0.088006231,0.00966585,0.010970082
alphabet_p290805916,0.082973636,0.187025815,0.11548821,0.117415161,0.087931192,0.131164665,0.00882744,0.021596193,0.284828958,0.175542857,0.079348946,0.120060588,0.187175043,0.082482646,0.011883541,0.030152973,0,0.084075285,0.1896028,0.18244101,0.008447592,0.101836782,0.003122713,0.021528192,0,0.062724014,0.044358207,0.041357971,0.070165094,0.080763583,0.002559811,0.016642135,0,0.065978499,0.144560863,0.038546603,0.334234721,0.103638031,0.011808435,0.016793929,0,0.140687934,0.067688209,0.111280733,0.299055614,0.126557632,0.012071379,0.02030825
alphabet_q290805919,0.035571575,0.563988166,0.38750762,0.322280082,0.166163418,0.459374767,0.069029066,0.077817354,0.18166186,0.627784127,0.547833253,0.71911456,0.515226541,0.217639853,0.069377246,0.10742785,0.050141221,0.163417108,0.787218939,0.173182156,0.076743128,0.266217159,0.026299097,0.063855182,0,0.221198157,0.31133389,0.15161684,0.076061321,0.063352213,0.046396574,0.066333039,0,0.313481115,0.113690535,0.112259084,0.101676582,0.683888719,0.055696926,0.048954542,0,0.192051328,0.197612172,0.10581713,0.164742917,0.599688474,0.049510147,0.061151405
alphabet_q290805920,0.027020967,0.858555614,0.463502364,0.231684898,0.083630707,0.073043349,0.009214535,0.057597345,0.09083093,1,0.773037566,0.169009593,0.125773706,0.026541445,0.011996718,0.07777953,0.057443985,0.274033585,0.698534024,0.233156766,0.016050426,0.05487096,0.004122957,0.059080963,0,0.259381172,0.203717178,0.141397193,0.143278302,0.097965177,0.006251846,0.043587479,0,0.558747978,0.267826994,0.212954186,0.162790698,0.045551819,0.005117941,0.037346274,0,0.188878988,0.310318294,0.16693449,0.354669465,0.050623053,0.015789013,0.044084316
alphabet_q290805921,0.014809242,0.709011309,0.452815983,0.29404117,0.083218959,0.067969857,0.016990087,0.052641284,0.129785501,0.463949206,0.718906668,0.344184316,0.22233226,0.015516537,0.011515717,0.064816275,0,0.115349938,0.257915938,0.038611391,0.022288648,0.034643106,0.012905587,0.05967774,0,0.584668276,0.479190809,0.244617798,0.112028302,0.140549612,0.01545732,0.041507212,0,0.599276948,0.329758003,0.425118483,0.23634397,0.033017426,0.019242316,0.034586931,0,0.3477455,0.21171078,0.160640634,0.079223505,0.015965732,0.003236529,0.042157752
alphabet_q290805922,0.009325323,0.290105931,0.260108953,0.349225876,0.053618812,0.089457584,0.017023747,0.027307806,0.09083093,0.360050794,0.39037154,0.09789801,0.060410993,0.077378522,0.015278839,0.042611575,0,0.127268117,0.38988675,0.13345445,0.033985314,0.087886538,0.011466211,0.04325531,0,0.072086899,0.079661519,0.134467881,0.079009434,0.042584435,0.006547209,0.007045432,0,0.123156693,0.250347602,0.608088468,0.244997296,0.049526139,0.016182988,0.026332691,0,0.083122438,0.134358737,0.484546575,0.038824764,0.081775701,0.020687544,0.010902085
alphabet_q290805924,0.024257072,0.520840292,0.287538951,0.14087303,0.047168085,0.084682534,0.004215965,0.072146217,0.129785501,0.210260317,0.248210975,0.159788472,0.133201287,0.047978767,0.009421951,0.058240025,0.057443985,0.286684323,0.795077096,0.181609246,0.032750666,0.136944897,0.001122225,0.105430674,0,0.531307147,0.212439701,0.088250675,0,0.036081393,0.003716649,0.050613286,0,0.291789554,0.205622869,0.091532385,0.152514873,0.056557628,0.004260186,0.068388877,0,0.207200143,0.032780917,0.059590765,0.05089192,0.033878505,0.004986004,0.060267452
alphabet_q290805925,0.026781348,1,1,0.217907944,0.199423552,0.093784974,0.015290237,0.056468514,0.149480595,0.316292063,0.393516929,0.265499189,0.214904679,0.029399755,0.022974847,0.079088472,0,0.332807393,0.50143626,0.047323031,0.02722724,0.174145548,0.027030983,0.067236921,0,0.689342404,1,0.157347686,0.33932783,0.047828823,0.004651964,0.034618781,0,1,1,0.2364297,0.625202812,0.042188933,0,0.038797307,0,0.747068259,1,0.204777974,0.605981112,0.051012461,0,0.03712602
