Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
c,-1.9607843137254901,-0.4117647058823529,-2.4313725490196076,-1.3137254901960784,-1.7647058823529411,1.2352941176470589,-5.666666666666667,-2.235294117647059,0.8095607254901963,-0.21210558823529407,0.5235427843137256,0.7377450980392157,-2.0894607843137254,1.2352941176470589,78.29411764705883,34.470588235294116,96.37254901960785,-41.0,-37.0,-106.0,-60.0,-54.0,-83.0,-87.0,-35.0,0.750977,-0.31738299999999997,0.46240200000000004,-10.625,-23.0,-8.5625,77.0,33.0,94.0,51.0,44.0,89.0,43.0,41.0,108.0,127.0,18.0,0.8491209999999999,-0.13183599999999998,0.617188,14.375,5.875,22.0,80.0,38.0,98.0,17.956570701906003,12.82213160217635,36.08448691721183,19.829765703183114,19.39029472214811,38.73013722428265,45.33019596986832,12.458873520979525,0.02040862450933763,0.02515937218785593,0.03034634188452621,3.891758511743181,5.654233133540867,6.042073684734796,0.6416889479197483,1.4191961270588458,1.1993462271375255,16318.0,8229.0,65406.0,19749.0,18958.0,75079.0,104379.0,8016.0,33.445642578785,2.3260775090370003,14.024994420644006,785.046875,1821.17578125,1903.15625,312649.0,60700.0,473743.0
c,-2.0980392156862746,0.45098039215686275,4.529411764705882,2.549019607843137,-1.6274509803921569,-8.490196078431373,-4.019607843137255,-2.411764705882353,0.8028397450980391,-0.21318741176470596,0.5353285490196079,0.14215686274509803,-1.1911764705882353,-0.8174019607843137,78.45098039215686,35.509803921568626,96.84313725490196,-28.0,-23.0,-68.0,-36.0,-44.0,-95.0,-99.0,-42.0,0.744629,-0.39355500000000004,0.46875,-7.25,-24.9375,-34.1875,77.0,34.0,96.0,26.0,38.0,83.0,44.0,41.0,75.0,94.0,30.0,0.859375,-0.15332,0.601074,15.9375,4.8125,7.75,79.0,39.0,98.0,11.14855129953804,12.858170516041845,35.62659284364783,17.92240355029447,15.226241537968226,39.362099816457764,44.63339117570093,12.902986430417162,0.0204962222888445,0.033499129027589045,0.022787127923732498,3.747313171447239,4.547001274272451,6.344262210075816,0.8078050628758422,1.2707879291149684,0.7034926870865926,6439.0,8277.0,64509.0,16392.0,11727.0,81145.0,100431.0,8621.0,32.893139228169005,2.3740020815619998,14.641372085118004,703.1484375,1106.125,2046.55859375,313915.0,64389.0,478333.0
c,0.43137254901960786,1.8627450980392157,2.3333333333333335,2.0,0.6862745098039216,-2.9019607843137254,-6.705882352941177,-0.11764705882352941,0.7851273921568631,-0.23765898039215688,0.5517291568627452,-1.1642156862745099,-0.29534313725490197,-0.31985294117647056,78.01960784313725,36.64705882352941,90.23529411764706,-24.0,-25.0,-82.0,-35.0,-22.0,-70.0,-122.0,-39.0,0.700684,-0.34130900000000003,0.47119099999999997,-19.25,-18.0,-22.4375,77.0,35.0,90.0,34.0,36.0,53.0,29.0,59.0,96.0,111.0,66.0,0.8334959999999999,-0.192383,0.59375,4.0,16.0,11.1875,79.0,37.0,92.0,11.419728371482021,11.928150917628663,25.223533984488903,13.056798995159571,16.2462182628185,39.25621219728709,46.655886710102116,18.363711018008892,0.01644637433366811,0.02412747868260602,0.017609449353540342,4.344985629728714,4.793470142277091,4.228763986431635,0.31560710248227103,0.5594114554338232,0.47278897170376705,6530.0,7291.0,32089.0,8728.0,13221.0,77482.0,111132.0,16862.0,31.451200279102995,2.909678100392,15.540162824483,1013.0703125,1153.31640625,899.33984375,310445.0,68509.0,415274.0
c,3.9411764705882355,3.7450980392156863,8.450980392156863,2.8823529411764706,-0.9607843137254902,1.5098039215686274,2.9019607843137254,2.6862745098039214,0.7700770000000001,-0.26224531372549015,0.5600393725490197,0.004901960784313725,0.16053921568627452,0.9424019607843137,77.07843137254902,38.254901960784316,90.98039215686275,-38.0,-27.0,-61.0,-50.0,-70.0,-128.0,-122.0,-34.0,0.724121,-0.353027,0.429688,-24.375,-9.25,-7.375,76.0,37.0,90.0,50.0,32.0,94.0,61.0,56.0,127.0,118.0,57.0,0.798828,-0.17871099999999998,0.652832,9.875,26.9375,23.125,78.0,39.0,92.0,15.846023810036236,12.399746992991272,33.15739056409005,18.962749862637043,21.241431952025952,45.29696349603121,49.853888475006954,18.060443179588294,0.01260855047021662,0.02529159892493173,0.030151708082933406,4.78566941401055,5.036945610033066,5.000981827621061,0.3372321013724504,0.4834516420450743,0.24414717515722925,13347.0,8403.0,58613.0,18403.0,22607.0,102707.0,124700.0,16677.0,30.251896659626997,3.5393860819290004,16.041305314076,1145.1328125,1269.85546875,1295.78515625,303001.0,74647.0,422152.0
c,-1.196078431372549,-0.5098039215686274,3.0588235294117645,-1.5686274509803921,-1.2156862745098038,-1.411764705882353,-8.72549019607843,-1.1372549019607843,0.770421705882353,-0.2779852156862745,0.5563342745098039,-0.19730392156862744,-0.7794117647058824,-0.6519607843137255,76.01960784313725,38.333333333333336,92.01960784313725,-45.0,-29.0,-82.0,-57.0,-34.0,-121.0,-109.0,-40.0,0.739258,-0.370605,0.506836,-25.8125,-9.3125,-20.1875,75.0,37.0,91.0,63.0,26.0,81.0,38.0,42.0,75.0,70.0,26.0,0.805664,-0.21142600000000003,0.5981449999999999,9.8125,7.375,8.375,77.0,40.0,93.0,17.261540612405533,11.795545852599801,26.811498850087347,14.649580064917608,12.883033378036705,35.53430819396277,37.05027850441751,13.098121403992463,0.0150783105357253,0.023102704100874193,0.01772976490546721,5.745057285248279,3.531982290026215,4.52705849072346,0.46862334890320473,1.013245610238045,0.5473644518392246,14971.0,6970.0,36420.0,10856.0,8374.0,63236.0,72519.0,8644.0,30.282397622059005,3.9677515339860006,15.800616302892001,1652.26953125,654.7265625,1046.390625,294739.0,74993.0,431863.0
d,-0.3137254901960784,-1.0196078431372548,-1.0392156862745099,-0.9803921568627451,0.6470588235294118,0.6666666666666666,-0.4117647058823529,-0.6666666666666666,0.729013431372549,-0.4029182745098038,0.5435240980392155,0.39705882352941174,-1.9350490196078431,0.04534313725490196,71.0,40.94117647058823,98.7843137254902,-8.0,-9.0,-51.0,-27.0,-12.0,-28.0,-32.0,-13.0,0.7075199999999999,-0.437012,0.524414,-6.6875,-7.75,-10.0,71.0,40.0,98.0,10.0,7.0,24.0,10.0,28.0,27.0,54.0,15.0,0.7485350000000001,-0.354004,0.59668,7.375,1.5,6.6875,71.0,41.0,99.0,3.6904752868888386,2.9965993798199406,11.603380170129263,6.233747495939922,7.936809256651604,11.582170205391847,15.693535574354474,5.2025634707004444,0.0074401739475765,0.014854900615054184,0.010924009951029701,2.6776220656527663,1.71413976167319,3.0181761470964488,0.0,0.2376354103144017,0.41539020162714835,686.0,502.0,6787.0,1992.0,3171.0,6730.0,12323.0,1376.0,27.10725754861901,8.290533336245998,15.072307402286997,366.5234375,337.87890625,455.57421875,257091.0,85488.0,497684.0
d,-0.37254901960784315,-0.7450980392156863,0.0392156862745098,0.19607843137254902,0.8627450980392157,-1.2352941176470589,0.6078431372549019,-0.49019607843137253,0.7171224313725488,-0.41299976470588234,0.5539886274509804,0.20955882352941177,-2.0857843137254903,-0.15318627450980393,70.90196078431373,42.05882352941177,101.23529411764706,-8.0,-8.0,-27.0,-11.0,-20.0,-35.0,-39.0,-7.0,0.695312,-0.46240200000000004,0.513672,-9.5,-9.75,-5.1875,70.0,42.0,100.0,9.0,10.0,34.0,12.0,25.0,22.0,40.0,7.0,0.748047,-0.37744099999999997,0.594727,11.3125,2.875,5.875,71.0,43.0,102.0,3.0656861177473833,3.1612854173889584,11.690955109508762,4.758233318546442,9.656126775976249,10.655680617011978,14.278765256663547,3.0421870357991323,0.008611966846789172,0.01397390258959643,0.012742629442875257,3.495774760546021,1.7643147033760782,2.002744746493632,0.30032661958503204,0.2376354103144016,0.550935034069087,477.0,528.0,6834.0,1134.0,4700.0,5755.0,10213.0,475.0,26.231201959109995,8.708772585682002,15.660192096852,613.26171875,377.515625,201.74609375,256386.0,90219.0,522693.0
d,-1.2156862745098038,-0.39215686274509803,0.8823529411764706,-0.0784313725490196,-0.23529411764705882,-1.2156862745098038,-4.980392156862745,-2.196078431372549,0.7174095490196081,-0.41817941176470586,0.5491153921568626,0.11274509803921569,-2.060049019607843,-0.030637254901960783,70.43137254901961,41.98039215686274,103.80392156862744,-16.0,-8.0,-31.0,-16.0,-17.0,-38.0,-51.0,-15.0,0.692871,-0.443359,0.530762,-14.125,-7.5625,-7.75,70.0,41.0,103.0,18.0,18.0,27.0,15.0,11.0,63.0,58.0,9.0,0.757324,-0.374023,0.605957,9.6875,2.1875,8.375,71.0,43.0,105.0,6.184864511014597,4.20513225177306,11.526746390588333,6.2859943915180265,6.120745821529,18.836468592058544,20.280522869076556,5.169215057794123,0.009872377108505788,0.013744727824408122,0.012049775543267907,4.235840744613221,2.044350476936139,2.3697432795103177,0.5001960399996906,0.4686233489032047,0.4906977824746001,1988.0,892.0,6683.0,1976.0,1876.0,17816.0,21830.0,1582.0,26.253372703738997,8.928020918766,15.385173263614998,897.765625,425.40234375,280.83203125,253002.0,89891.0,549550.0
d,-0.7450980392156863,-0.5490196078431373,-0.7254901960784313,-1.411764705882353,-1.588235294117647,-3.6470588235294117,-0.7450980392156863,-0.8823529411764706,0.7129289019607841,-0.412128568627451,0.5573108039215686,0.616421568627451,-1.8161764705882353,-0.10661764705882353,71.0,42.529411764705884,105.80392156862744,-12.0,-10.0,-17.0,-12.0,-25.0,-29.0,-35.0,-7.0,0.664062,-0.48144499999999996,0.512207,-8.6875,-15.375,-18.25,71.0,41.0,105.0,10.0,8.0,29.0,7.0,15.0,21.0,37.0,8.0,0.765137,-0.359863,0.617188,10.5,2.625,14.125,71.0,43.0,106.0,4.616679054276578,3.008745422864461,7.4540685035020955,4.779859707515421,8.88183870735837,10.678620752534972,13.953986007238075,3.2102776130642,0.014855336178296196,0.01858550034435974,0.017033682239632867,3.4885083579841822,2.8744948405302964,4.14951605080428,0.0,0.6116515732496922,0.40097919363165213,1094.0,468.0,2805.0,1244.0,4073.0,6380.0,9764.0,555.0,25.932682632450007,8.679618852176999,15.854869257085,627.86328125,581.359375,861.50390625,257091.0,92265.0,570926.0
d,-0.13725490196078433,-1.6666666666666667,-3.764705882352941,1.2941176470588236,6.078431372549019,8.647058823529411,-4.235294117647059,-2.450980392156863,0.7046666666666661,-0.41590994117647073,0.570637980392157,2.329656862745098,-1.8468137254901962,0.05269607843137255,71.0,43.15686274509804,107.86274509803921,-3.0,-3.0,-19.0,-10.0,-14.0,-16.0,-7.0,-4.0,0.668945,-0.483887,0.5561520000000001,-6.5625,-6.75,-14.0625,71.0,43.0,107.0,3.0,2.0,2.0,5.0,8.0,22.0,14.0,7.0,0.735352,-0.369141,0.5952149999999999,7.125,1.4375,3.125,71.0,44.0,108.0,0.8250965481236063,0.9092121131323918,2.5968306474941127,2.402449730146787,4.551233403177215,6.452359349607749,4.379900616653846,1.6650973003424903,0.008148069387693423,0.01575551584609246,0.005144951025967877,1.8512697682677068,1.141087319011059,2.58073913071126,0.0,0.36729002271272404,0.34754037711536473,35.0,183.0,1060.0,374.0,2920.0,5895.0,1874.0,445.0,25.32763021840401,8.834446851619,16.60833646402099,448.15234375,239.05078125,333.15234375,257091.0,94995.0,593359.0
e,-0.4117647058823529,-1.0588235294117647,-4.03921568627451,-0.6274509803921569,0.47058823529411764,-3.607843137254902,-6.862745098039215,2.607843137254902,0.7761948431372551,-0.4107689803921568,0.46572452941176473,0.13357843137254902,-0.3958333333333333,-0.4227941176470588,68.7843137254902,38.509803921568626,102.27450980392157,-85.0,-45.0,-118.0,-46.0,-46.0,-123.0,-121.0,-32.0,0.6518550000000001,-0.5874020000000001,0.34375,-9.9375,-19.3125,-30.1875,68.0,37.0,102.0,64.0,33.0,83.0,38.0,69.0,127.0,94.0,86.0,0.828125,-0.353027,0.588867,9.9375,15.0625,15.125,69.0,40.0,103.0,25.236621382893738,15.063083037288061,44.54703616821829,18.202154580503624,21.845231004662296,63.80190543592646,42.719091567046746,21.493327738042378,0.026633546153955953,0.03438643290223061,0.03284825121881099,3.697634793178673,4.852023847495667,6.2490072741008005,0.41539020162714835,0.7582228965049214,0.4507075048209881,31853.0,11402.0,100054.0,16586.0,23872.0,204198.0,93648.0,23445.0,30.761867449193005,8.66441025626,11.115816582493002,684.53515625,1185.09765625,1961.62109375,241304.0,75662.0,533474.0
e,-2.372549019607843,-0.7450980392156863,4.1568627450980395,0.8823529411764706,0.5882352941176471,-0.6666666666666666,-4.627450980392157,-0.3137254901960784,0.7532551960784314,-0.4527803137254902,0.4647000196078433,-0.4411764705882353,-0.4583333333333333,-1.6188725490196079,67.50980392156863,40.627450980392155,105.01960784313725,-57.0,-29.0,-97.0,-33.0,-30.0,-128.0,-112.0,-52.0,0.578613,-0.6264649999999999,0.389648,-19.0625,-14.5625,-28.5,66.0,39.0,104.0,79.0,43.0,91.0,38.0,52.0,124.0,86.0,56.0,0.8422850000000001,-0.416016,0.5561520000000001,19.0625,6.9375,21.25,68.0,44.0,107.0,26.492988343570254,15.998553856214508,44.136321799180145,17.592779267442115,18.690293171149815,54.09165061880314,40.11481560935497,21.08505650557136,0.032079564078721264,0.03378158951825103,0.023437171767506607,4.830088181206974,3.9078180186219873,6.399502603986609,0.6744642027448995,1.6243248974724895,0.9271503886302676,35381.0,12826.0,98282.0,15515.0,17484.0,146318.0,81552.0,22234.0,28.988517832951008,10.512570426883999,11.040716570423,1176.4140625,774.265625,2181.33984375,232459.0,84312.0,562528.0
