Class,EMG0_mean,EMG1_mean,EMG2_mean,EMG3_mean,EMG4_mean,EMG5_mean,EMG6_mean,EMG7_mean,Accl0_mean,Accl1_mean,Accl2_mean,Gyr0_mean,Gyr1_mean,Gyr2_mean,Orien0_mean,Orien1_mean,Orien2_mean,EMG0_min,EMG1_min,EMG2_min,EMG3_min,EMG4_min,EMG5_min,EMG6_min,EMG7_min,Accl0_min,Accl1_min,Accl2_min,Gyr0_min,Gyr1_min,Gyr2_min,Orien0_min,Orien1_min,Orien2_min,EMG0_max,EMG1_max,EMG2_max,EMG3_max,EMG4_max,EMG5_max,EMG6_max,EMG7_max,Accl0_max,Accl1_max,Accl2_max,Gyr0_max,Gyr1_max,Gyr2_max,Orien0_max,Orien1_max,Orien2_max,EMG0_stdev,EMG1_stdev,EMG2_stdev,EMG3_stdev,EMG4_stdev,EMG5_stdev,EMG6_stdev,EMG7_stdev,Accl0_stdev,Accl1_stdev,Accl2_stdev,Gyr0_stdev,Gyr1_stdev,Gyr2_stdev,Orien0_stdev,Orien1_stdev,Orien2_stdev,EMG0_energy,EMG1_energy,EMG2_energy,EMG3_energy,EMG4_energy,EMG5_energy,EMG6_energy,EMG7_energy,Accl0_energy,Accl1_energy,Accl2_energy,Gyr0_energy,Gyr1_energy,Gyr2_energy,Orien0_energy,Orien1_energy,Orien2_energy
e,-3.1176470588235294,-1.8627450980392157,-8.215686274509803,-1.2352941176470589,-0.17647058823529413,0.35294117647058826,-1.8823529411764706,-1.9019607843137254,0.8403799019607843,-0.4796741176470587,0.2307271960784313,-0.1715686274509804,-1.420343137254902,-4.2806372549019605,57.15686274509804,31.333333333333332,46.80392156862745,-37.0,-20.0,-89.0,-24.0,-23.0,-32.0,-128.0,-20.0,0.699707,-0.655762,0.195801,-11.8125,-19.25,-36.25,56.0,29.0,45.0,66.0,9.0,71.0,13.0,16.0,39.0,100.0,17.0,0.878906,-0.40625,0.315918,7.375,13.25,7.3125,58.0,41.0,49.0,18.836822512115496,6.18067830530966,40.58685192300097,6.641048818655432,6.2728171736563185,13.154198613996622,49.0618577140424,9.297859757945984,0.03553738032509143,0.04776518703895005,0.02747256061820201,3.6082553596157907,5.606902532138576,11.143049771529531,0.41821281757535045,3.320642508109943,0.7216538739073538,18237.0,2087.0,85807.0,2283.0,1969.0,8658.0,120534.0,4507.0,36.08130263061899,11.848525870807997,2.752724068866999,652.4765625,1674.75390625,7142.89453125,166621.0,50622.0,111747.0
e,-0.43137254901960786,-2.0,-11.529411764705882,-0.7843137254901961,-1.1176470588235294,-1.1176470588235294,-2.9215686274509802,0.6862745098039216,0.825434607843137,-0.504318,0.23633760784313718,-0.6066176470588235,-0.8382352941176471,-3.6813725490196076,57.01960784313726,33.15686274509804,47.09803921568628,-22.0,-12.0,-111.0,-13.0,-14.0,-28.0,-77.0,-15.0,0.7250979999999999,-0.703125,0.208984,-16.8125,-14.25,-36.75,56.0,31.0,46.0,26.0,7.0,59.0,8.0,12.0,37.0,68.0,40.0,0.8574219999999999,-0.45605500000000004,0.288574,5.1875,13.5,10.875,58.0,42.0,49.0,10.802323642551698,4.6946778377222005,35.57547072980284,4.704524313850215,5.32784030850599,15.527584562736767,37.67855790088304,9.161856135256505,0.03072874798365753,0.04541614757550447,0.017069969754019396,3.8722428521313526,4.426803595544918,10.401346479106989,0.31560710248227186,3.015775515648387,0.5386985042037642,5844.0,1306.0,70060.0,1138.0,1483.0,12119.0,71419.0,4221.0,34.795669680714994,13.074300224354,2.863197902302001,768.48046875,1015.6640625,6100.578125,165818.0,56523.0,113144.0
e,-0.803921568627451,-1.1764705882352942,-2.5098039215686274,0.0392156862745098,0.1568627450980392,-0.21568627450980393,-9.431372549019608,-0.43137254901960786,0.8196039803921568,-0.5041264509803921,0.2562997647058823,-1.3639705882352942,-0.17647058823529413,-3.840686274509804,57.92156862745098,33.666666666666664,46.11764705882353,-39.0,-18.0,-83.0,-16.0,-11.0,-28.0,-89.0,-18.0,0.705566,-0.672852,0.236816,-14.75,-11.625,-35.5625,57.0,32.0,44.0,35.0,15.0,79.0,9.0,19.0,40.0,105.0,19.0,0.8491209999999999,-0.45458999999999994,0.342773,5.625,12.6875,2.4375,59.0,41.0,49.0,15.160500793632297,6.532092719344822,31.23163303384542,4.906977824746005,5.565510035997089,14.70416774318111,47.34226648649631,9.554590314525859,0.036729438419061185,0.05096562724712166,0.019755582917836908,4.503361693681471,3.981788736751065,9.00592091457658,0.4834516420450744,3.1474857690967672,0.9725648322560193,11525.0,2204.0,49092.0,1204.0,1550.0,10813.0,116601.0,4574.0,34.326737500736996,13.091192165516999,3.369682191624001,1108.89453125,794.3203125,4807.625,171112.0,58301.0,108516.0
f,-1.0196078431372548,-0.47058823529411764,0.9803921568627451,-1.2352941176470589,-2.0588235294117645,-1.0,1.7450980392156863,-1.8823529411764706,0.846402039215686,-0.42468980392156863,0.30705229411764706,-2.0012254901960786,-2.200980392156863,-2.0441176470588234,62.35294117647059,31.0,46.11764705882353,-14.0,-14.0,-24.0,-13.0,-25.0,-28.0,-114.0,-18.0,0.754883,-0.554199,0.27050799999999997,-34.25,-19.625,-36.625,61.0,29.0,45.0,10.0,24.0,81.0,7.0,6.0,28.0,104.0,25.0,0.8779299999999999,-0.378906,0.41894499999999996,3.875,3.3125,6.6875,65.0,36.0,48.0,3.870349834722599,7.035205586694594,16.878969395171524,3.952661054500462,4.9291450159470145,12.699606293110035,42.06226010915481,6.9473651374417615,0.028274998345507153,0.03208267165060889,0.04055535550296365,6.189993060831107,3.529967991300749,9.328746684623951,0.8443584407528516,2.6,0.7388385161462389,802.0,2486.0,14294.0,859.0,1431.0,8115.0,88617.0,2594.0,36.576190787984004,9.249897798314,4.890573520466999,2120.05078125,870.09375,4564.375,198318.0,49349.0,108496.0
f,-1.0,-0.5490196078431373,-2.7450980392156863,-0.8627450980392157,-1.0392156862745099,-2.0588235294117645,-0.43137254901960786,-1.5686274509803921,0.8478475686274511,-0.44725600000000004,0.3058364254901961,-1.1629901960784315,1.3872549019607843,-1.8553921568627452,61.431372549019606,32.23529411764706,46.84313725490196,-10.0,-22.0,-76.0,-11.0,-8.0,-22.0,-96.0,-32.0,0.295898,-0.6054689999999999,-0.0874023,-17.125,-2.6875,-24.75,59.0,31.0,45.0,7.0,20.0,50.0,9.0,6.0,23.0,68.0,18.0,1.37402,-0.33886700000000003,0.604492,2.0,28.75,8.5,63.0,35.0,51.0,3.358571124749333,6.385338598665527,17.692759125986992,4.059653225797185,3.0851955160976456,9.067329848871458,35.85484898975913,7.6243161056209745,0.14105327797555853,0.04430615730166633,0.08132248141881268,3.9685497672200056,5.956417489878079,6.077757735640444,1.18751676974743,0.9292628324455392,2.10116680936672,615.0,2054.0,16036.0,862.0,531.0,4327.0,64288.0,3032.0,37.65592184238402,10.300086185077996,5.10099917619329,856.44921875,1872.09375,2022.5234375,192535.0,53038.0,112129.0
f,-1.0196078431372548,-1.1176470588235294,-1.6274509803921569,-1.2941176470588236,-1.196078431372549,-0.6274509803921569,-7.901960784313726,-1.411764705882353,0.804831137254902,-0.5246150588235295,0.2796798431372549,-0.5490196078431373,-0.5012254901960784,-0.44485294117647056,58.88235294117647,35.68627450980392,50.411764705882355,-7.0,-12.0,-60.0,-20.0,-10.0,-32.0,-96.0,-45.0,0.756836,-0.624023,0.21044899999999997,-25.25,-12.3125,-24.75,58.0,35.0,49.0,5.0,15.0,29.0,14.0,10.0,38.0,94.0,44.0,0.835938,-0.47021499999999994,0.347168,4.625,28.8125,25.1875,60.0,39.0,51.0,2.50990195886956,4.5150727959736345,16.239409822174853,5.536403589504864,3.969985429913501,12.674321732248595,40.58386620417566,11.18959600805719,0.01354936307288223,0.024184858130997383,0.01789302317370941,5.231370424621818,6.3099560492238975,5.8389806347462025,0.5156378117837909,0.8600045599514303,0.6380116170802939,368.0,1083.0,13321.0,1618.0,861.0,8052.0,85537.0,6362.0,33.04459039623001,14.065514325305998,4.005269561436,1383.734375,2003.58984375,1714.77734375,176837.0,64986.0,129629.0
f,-0.4117647058823529,-1.3333333333333333,0.23529411764705882,-0.6666666666666666,-0.7254901960784313,0.0,5.372549019607843,-0.7254901960784313,0.811399,-0.5087315882352941,0.2835286078431372,-1.3357843137254901,0.15931372549019607,-0.8357843137254902,59.0,35.3921568627451,50.13725490196079,-8.0,-17.0,-30.0,-13.0,-14.0,-21.0,-38.0,-34.0,0.729004,-0.6547850000000001,0.24462899999999999,-20.1875,-11.375,-23.3125,59.0,34.0,49.0,13.0,21.0,28.0,9.0,6.0,20.0,105.0,25.0,0.841309,-0.44628900000000005,0.352539,2.6875,21.0625,14.125,59.0,38.0,52.0,3.281319677131354,5.383926695885324,10.005175131488938,4.0232656718972315,3.6610295348305995,8.378544026261364,28.667724558683567,7.997695746582385,0.017576799952209725,0.02726173728519624,0.017917327713784147,4.694593978455327,4.8801305330500995,5.881073466855265,0.0,0.9182250567818128,0.6330752828262133,547.0,1540.0,5008.0,832.0,697.0,3510.0,42564.0,3225.0,33.59223239207901,13.236359388279004,4.115863576358999,1192.9609375,1192.078125,1764.9765625,177531.0,63925.0,128221.0
f,-0.9019607843137255,-1.4901960784313726,-1.9803921568627452,-1.1372549019607843,-1.1568627450980393,-0.39215686274509803,0.6078431372549019,-0.5490196078431373,0.7992303333333333,-0.5223268823529412,0.2951995490196079,-0.9816176470588235,0.030637254901960783,0.3272058823529412,59.13725490196079,36.333333333333336,49.80392156862745,-5.0,-14.0,-20.0,-8.0,-9.0,-23.0,-92.0,-14.0,0.7407229999999999,-0.5922850000000001,0.23876999999999998,-14.4375,-11.9375,-16.6875,59.0,36.0,49.0,6.0,12.0,15.0,5.0,7.0,34.0,77.0,20.0,0.8344729999999999,-0.47363299999999997,0.34619099999999997,2.8125,18.875,17.625,60.0,39.0,50.0,2.0421057951123327,3.3963071063707293,6.975643901686585,2.705694793158587,2.87313451839351,9.267315536599687,25.786879168579162,5.622503803432047,0.016031332364674706,0.020220286992668587,0.01691740292162331,3.348980584578291,4.327083539843472,4.564889583742931,0.34754037711536473,0.6831300510639741,0.4009791936316523,250.0,690.0,2633.0,432.0,481.0,4302.0,33267.0,1596.0,32.590075592595014,13.934536973759,4.458591386891,609.92578125,936.23046875,1047.37109375,178364.0,67349.0,126510.0
g,0.4117647058823529,-0.8627450980392157,-0.5882352941176471,-0.6666666666666666,-1.3725490196078431,2.803921568627451,4.392156862745098,7.098039215686274,0.5888768039215685,-0.5979818039215685,0.5581246274509803,1.9889705882352942,-4.057598039215686,-8.888480392156863,66.01960784313725,53.549019607843135,38.98039215686274,-14.0,-29.0,-6.0,-12.0,-19.0,-15.0,-18.0,-38.0,0.255371,-0.8745120000000001,0.40820300000000004,-10.625,-49.5,-47.875,61.0,49.0,37.0,17.0,9.0,9.0,8.0,15.0,42.0,23.0,69.0,0.737793,-0.48925799999999997,0.715332,15.5,54.375,3.1875,68.0,74.0,43.0,5.807500221569467,4.7075242233817,2.706854045479625,3.542127421009395,4.959680571624447,10.989121180227533,9.670736127870615,23.855611416990165,0.11442764408953274,0.09391944140528515,0.04957062329806265,5.282321723836749,16.23696036024588,16.325551836602887,1.8813845548258499,7.181402997994744,1.9747424751438485,1695.0,1146.0,384.0,650.0,1326.0,6439.0,5660.0,31024.0,18.340254686634996,18.677737202580005,16.009520422839998,1596.90234375,14021.61328125,17355.44140625,222465.0,148821.0,77688.0
g,-1.2745098039215685,-0.7843137254901961,-0.8235294117647058,-0.6274509803921569,-0.5490196078431373,-0.47058823529411764,-2.019607843137255,-5.2745098039215685,0.627891450980392,-0.5571863921568627,0.5682444313725491,0.3897058823529412,1.1495098039215685,-0.8002450980392157,67.01960784313725,51.294117647058826,37.745098039215684,-11.0,-5.0,-4.0,-6.0,-12.0,-14.0,-19.0,-41.0,0.554199,-0.6547850000000001,0.47216800000000003,-4.625,-6.5,-24.625,64.0,51.0,36.0,9.0,4.0,4.0,5.0,5.0,13.0,11.0,21.0,0.649414,-0.499512,0.6206050000000001,10.25,15.4375,8.75,69.0,54.0,42.0,3.731372033837146,1.8034824700029228,1.7286512933838476,2.465447499450966,2.865754528847131,4.30977002252543,6.067916268632689,13.888237370339763,0.014053664386648377,0.029771627619650517,0.025947785606679357,2.7277963930184943,5.096415382884519,5.422133741777814,1.1400034399672891,0.672134440333445,1.4119934455216412,779.0,194.0,184.0,324.0,426.0,940.0,2049.0,11063.0,20.116506659062008,15.877607946399996,16.501652801975997,379.7890625,1366.0625,1502.63671875,229138.0,134208.0,72759.0
g,-1.1764705882352942,-1.0784313725490196,-0.7058823529411765,-0.5882352941176471,-0.5098039215686274,-0.13725490196078433,1.0196078431372548,1.803921568627451,0.6448663333333333,-0.554505588235294,0.5507813725490195,0.22794117647058823,1.2818627450980393,-2.0894607843137254,66.72549019607843,50.19607843137255,38.470588235294116,-19.0,-10.0,-5.0,-7.0,-8.0,-7.0,-18.0,-38.0,0.552246,-0.708496,0.464844,-5.9375,-14.9375,-23.75,63.0,50.0,37.0,9.0,5.0,2.0,4.0,12.0,15.0,30.0,69.0,0.6679689999999999,-0.508789,0.594727,11.0,26.25,6.4375,68.0,52.0,43.0,4.288150568032523,2.115118315885916,1.3159653133279587,1.940891244642371,3.0421870357991314,3.1875985182775906,9.384008090530253,19.691642499134645,0.0166381551220881,0.040614070521520725,0.02502058473973842,2.7626081293716975,6.989404621338241,7.027749182948363,1.2818491545037427,0.5663782426307449,1.8039173060478177,990.0,283.0,112.0,206.0,476.0,509.0,4456.0,19554.0,21.222323391499,15.763773952808993,15.502667620731998,384.25,2526.390625,2692.12109375,227149.0,128518.0,75642.0
g,-0.6862745098039216,-0.6274509803921569,-0.6862745098039216,-0.5686274509803921,0.21568627450980393,0.09803921568627451,-0.7254901960784313,-0.6274509803921569,0.5849992941176471,-0.6065410196078431,0.5576075882352942,1.2487745098039216,2.724264705882353,-8.383578431372548,65.62745098039215,54.11764705882353,39.6078431372549,-10.0,-3.0,-4.0,-7.0,-6.0,-18.0,-22.0,-33.0,0.405273,-0.872559,0.43652299999999994,-4.4375,-2.5,-58.0,59.0,52.0,37.0,6.0,3.0,3.0,4.0,8.0,17.0,24.0,55.0,0.62207,-0.528809,0.611328,11.3125,22.8125,5.6875,68.0,66.0,49.0,3.1208344786510613,1.6365913883889949,1.7491734742835707,2.2472641318793336,2.968593778139381,5.419427652292386,7.383978416470486,14.903638192486728,0.06340627837976114,0.09339383635840005,0.04729003325487368,3.769397543790951,6.645442240628492,17.469692593566876,2.785396088987891,4.287876205412322,3.9195838114399266,511.0,154.0,177.0,269.0,443.0,1469.0,2753.0,11126.0,17.654450686924,19.1986128653,15.969054707599001,789.94921875,2586.59765625,18844.01171875,220043.0,150284.0,80776.0
g,-1.1176470588235294,-0.7254901960784313,-1.1372549019607843,-0.9215686274509803,-1.2352941176470589,-0.3137254901960784,-0.7647058823529411,1.0980392156862746,0.5762676862745096,-0.5991306470588236,0.5844630588235294,0.9656862745098039,1.3909313725490196,-2.8357843137254903,66.58823529411765,55.15686274509804,38.1764705882353,-9.0,-4.0,-5.0,-5.0,-8.0,-16.0,-15.0,-45.0,0.48730500000000004,-0.7485350000000001,0.518066,-6.3125,-3.625,-21.4375,63.0,54.0,36.0,3.0,2.0,3.0,3.0,2.0,22.0,18.0,29.0,0.5976560000000001,-0.533691,0.6137699999999999,10.9375,11.75,5.9375,68.0,58.0,42.0,2.0459429007040195,1.2973577975647126,1.4969249526029988,1.8313179653451979,2.3202433949404337,5.297132039428245,5.711701096150315,15.242381575017449,0.022361967758218602,0.044522432317124605,0.02296451625391814,3.307503631080069,4.16594908036525,7.559306771956608,1.2988682856738836,1.1022259118639495,1.5582795943339707,273.0,111.0,178.0,211.0,347.0,1408.0,1661.0,11678.0,16.961309638554003,18.405946493472996,17.447818873935997,594.5390625,966.42578125,3267.28125,226218.0,155217.0,74451.0
g,-1.2549019607843137,-1.1372549019607843,-1.0980392156862746,-0.9607843137254902,-0.8823529411764706,-0.5882352941176471,-0.5098039215686274,-0.47058823529411764,0.5242129803921568,-0.7438341568627449,0.45773970588235297,0.023284313725490197,1.0232843137254901,-3.232843137254902,60.01960784313726,58.529411764705884,38.98039215686274,-6.0,-7.0,-5.0,-6.0,-7.0,-19.0,-18.0,-35.0,0.41748,-0.856934,0.40820300000000004,-5.1875,-3.8125,-42.125,58.0,57.0,38.0,6.0,2.0,5.0,5.0,8.0,13.0,19.0,41.0,0.5561520000000001,-0.675293,0.494141,8.8125,16.1875,5.8125,61.0,65.0,43.0,2.806015946176372,1.7665741744193728,1.67636394569657,2.440989834585351,2.695530069010765,4.299657989134648,7.3793564733507955,14.9724452794812,0.029224235568781065,0.0348770306352892,0.016277158901103244,2.0277358364809306,4.282740813141629,11.785989288341558,0.7068294300163626,1.8585256648910755,1.0860975292934132,474.0,222.0,202.0,345.0,403.0,942.0,2736.0,11220.0,14.057464486621996,28.278572261997997,10.699054850499003,205.61328125,970.49609375,7478.4921875,183745.0,174883.0,77552.0
h,0.8235294117647058,1.6470588235294117,0.9607843137254902,-0.0392156862745098,-0.5686274509803921,-0.27450980392156865,-4.450980392156863,-0.23529411764705882,0.6167375098039214,-0.6760589019607842,0.43562347058823536,2.6801470588235294,0.5061274509803921,5.209558823529412,60.86274509803921,52.09803921568628,47.15686274509804,-14.0,-19.0,-15.0,-9.0,-10.0,-17.0,-91.0,-22.0,0.578125,-0.731934,0.334473,-5.125,-14.4375,-1.75,60.0,42.0,44.0,64.0,40.0,21.0,12.0,15.0,20.0,75.0,40.0,0.757324,-0.553711,0.517578,41.25,15.0,35.875,62.0,54.0,48.0,10.740029576035518,13.054996789600162,6.244872406426653,3.255523210261143,4.153335536461192,5.621666768397247,29.36413712370258,10.138221215369327,0.050480527903488705,0.04047228645938101,0.03432609940284676,7.960975590525396,4.191010746637542,9.883958148255719,0.40097919363165213,3.817092621149162,1.541071692292188,5802.0,8660.0,1997.0,530.0,879.0,1584.0,44123.0,5142.0,19.526037140826997,23.391737883503996,9.737072269504997,3535.19921875,891.29296875,6268.74609375,188926.0,139153.0,113531.0
h,-0.45098039215686275,0.5098039215686274,-0.7450980392156863,-0.7058823529411765,-1.0784313725490196,-1.3725490196078431,-0.3333333333333333,-0.13725490196078433,0.5116516862745099,-0.7655292745098041,0.4413488235294118,2.388480392156863,-0.5600490196078431,1.8235294117647058,59.68627450980392,59.529411764705884,47.490196078431374,-18.0,-24.0,-11.0,-6.0,-5.0,-17.0,-62.0,-19.0,0.47558599999999995,-0.830566,0.367188,-4.125,-23.1875,-12.875,58.0,57.0,45.0,24.0,35.0,22.0,4.0,4.0,9.0,41.0,20.0,0.5581050000000001,-0.7124020000000001,0.49853500000000006,32.1875,15.125,29.0,60.0,61.0,48.0,5.721236668728871,10.024714557571427,5.538386542143489,2.532146264709515,2.3651058095138313,3.959599900564328,20.29745468443437,6.526927632027607,0.02190358729842232,0.023491812936492086,0.028962053546463785,7.138915290126914,6.5548522197337915,6.933847077497287,0.7068294300163608,1.2058680056535307,0.9873712375719255,1647.0,5038.0,1562.0,346.0,339.0,880.0,20605.0,2131.0,13.375148208271996,29.915381840459006,9.976168012852,2839.15234375,2164.30078125,2573.5,181710.0,180804.0,115070.0
h,-0.2549019607843137,-0.0196078431372549,-0.5490196078431373,0.11764705882352941,0.29411764705882354,-2.3333333333333335,-4.901960784313726,-0.6470588235294118,0.518305705882353,-0.7650697254901961,0.4266429607843137,3.3357843137254903,-3.2598039215686274,0.15196078431372548,58.86274509803921,58.72549019607843,48.01960784313726,-20.0,-51.0,-14.0,-7.0,-19.0,-37.0,-77.0,-28.0,0.39306599999999997,-0.848633,0.331543,-5.8125,-31.0,-6.6875,57.0,58.0,44.0,36.0,33.0,23.0,8.0,14.0,8.0,51.0,13.0,0.5532229999999999,-0.668457,0.524414,26.625,8.125,10.3125,60.0,63.0,49.0,7.265929086510283,13.510721958620017,6.818544494216332,3.5307056451849927,5.029091837089711,7.254423937616736,24.95055502545848,6.677794634194029,0.03053716375126814,0.029014381108049454,0.027658492437557608,7.478353770887617,8.888408643327798,2.769116931158988,0.6330752828262133,1.537249899951847,1.7145284608711666,2643.0,9127.0,2340.0,624.0,1269.0,2909.0,32352.0,2251.0,13.747306960758996,29.894007643498004,9.321484625522999,3363.7890625,4492.1328125,384.578125,176726.0,176001.0,117747.0
h,-0.7450980392156863,-0.7843137254901961,-0.47058823529411764,-0.6666666666666666,-0.7843137254901961,-0.6078431372549019,0.4117647058823529,-0.7254901960784313,0.49541394117647064,-0.7781479607843136,0.42557060784313727,2.8455882352941178,-6.643382352941177,-1.8431372549019607,58.86274509803921,60.31372549019608,48.88235294117647,-15.0,-29.0,-11.0,-8.0,-6.0,-18.0,-40.0,-17.0,0.28369099999999997,-0.9238280000000001,0.37793000000000004,-5.5625,-52.8125,-14.125,57.0,58.0,43.0,20.0,23.0,10.0,6.0,5.0,10.0,39.0,14.0,0.5424800000000001,-0.736328,0.500488,27.75,5.75,9.125,59.0,70.0,51.0,4.719504792898945,9.835270663261271,4.768030793426027,3.0309514457784807,2.893535729796307,4.257127817543415,18.39149419768632,6.1484255915561,0.07184613549145474,0.04200006037327128,0.019512456242183795,6.940048551491468,15.512617314814488,4.519789343629227,0.40097919363165213,4.168885683625456,2.160065358488299,1142.0,4868.0,1148.0,482.0,450.0,925.0,16921.0,1917.0,12.775276987964999,30.969426946080006,9.255664252689,2821.1796875,14282.92578125,1194.6796875,176714.0,186394.0,122097.0
h,0.09803921568627451,1.0196078431372548,-0.7450980392156863,-0.8823529411764706,-0.8431372549019608,-0.7254901960784313,-0.7450980392156863,1.4705882352941178,0.43772025490196065,-0.8038258039215685,0.43796917647058825,5.349264705882353,-6.583333333333333,-3.4754901960784315,58.92156862745098,64.01960784313725,49.470588235294116,-7.0,-18.0,-11.0,-9.0,-9.0,-13.0,-38.0,-10.0,0.189453,-0.972656,0.369629,-4.8125,-44.875,-23.375,55.0,60.0,44.0,26.0,88.0,18.0,7.0,10.0,8.0,21.0,22.0,0.5195310000000001,-0.7358399999999999,0.468262,31.25,5.5,6.625,60.0,77.0,51.0,4.948757023579898,16.446872281474587,5.27576776310293,3.0701599881669317,3.2946778235184557,4.1572992741564745,12.743379672998685,5.821865478268871,0.09678682044800173,0.060633954810821865,0.02554997579075635,9.46227853497927,14.085723416518828,7.433497646122042,1.4945653181430625,5.6691805265961674,2.1758027592267677,1225.0,13578.0,1420.0,511.0,579.0,891.0,8148.0,1805.0,10.239934529745,33.136755899358015,9.8153070396,5936.08203125,12130.734375,3378.875,177171.0,210631.0,125051.0
i,-0.7058823529411765,1.8431372549019607,0.7647058823529411,-0.5490196078431373,-0.6862745098039216,-1.6666666666666667,-5.588235294117647,-3.196078431372549,0.7475298627450983,-0.6271542352941175,0.22720400000000002,-1.0612745098039216,0.47058823529411764,-1.5808823529411764,54.333333333333336,41.431372549019606,51.3921568627451,-10.0,-18.0,-28.0,-7.0,-19.0,-42.0,-48.0,-30.0,0.633789,-0.755371,0.18212899999999999,-19.125,-18.375,-35.625,53.0,39.0,50.0,15.0,64.0,35.0,10.0,12.0,27.0,33.0,22.0,0.783691,-0.5795899999999999,0.266602,6.25,27.9375,11.625,55.0,47.0,54.0,4.0363058241271,13.571105406737667,12.276136583297072,3.8278648120862155,4.965844121912936,9.203622475235862,18.63671266139845,9.474216817960498,0.0343517531581837,0.040195606774665445,0.015472131571312338,4.069887325607092,6.353362212014897,8.41580817306825,0.7393691004272952,2.5318365031003447,1.281849154503744,840.0,9382.0,7565.0,748.0,1257.0,4377.0,18959.0,5009.0,28.557847827733,20.140228517413995,2.644673881183999,885.640625,2029.5546875,3668.75,150585.0,87865.0,134781.0
i,-0.5294117647058824,-0.3333333333333333,-2.019607843137255,-0.7843137254901961,0.43137254901960786,-0.803921568627451,-2.8627450980392157,0.0,0.6938476470588237,-0.6709462352941177,0.22429347058823543,1.232843137254902,-7.893382352941177,-10.357843137254902,53.6078431372549,45.05882352941177,51.68627450980392,-17.0,-28.0,-33.0,-15.0,-12.0,-44.0,-75.0,-47.0,0.23095700000000002,-1.00439,0.14502,-6.75,-52.5625,-77.75,53.0,41.0,46.0,13.0,23.0,35.0,9.0,15.0,27.0,62.0,65.0,0.7749020000000001,-0.569336,0.44043000000000004,18.375,8.625,6.9375,57.0,75.0,53.0,4.6791150495642695,9.97730758605079,10.819408849060897,4.410504395146641,4.618462523224733,10.03398147864174,24.559331919124457,14.645135711218247,0.11847117073783371,0.07294809242484364,0.06975247209192027,4.38851623614428,16.59173972812623,23.96230137643089,1.2661505656524281,8.033459440878222,2.525788558675733,1109.0,4983.0,6061.0,1004.0,1076.0,5067.0,30576.0,10724.0,25.254423338582,23.224682592843997,2.808955976520999,1040.46875,16941.87109375,34181.125,146644.0,106772.0,136564.0
i,-0.6274509803921569,-1.5196078431372548,-1.6470588235294117,-0.8725490196078431,-0.7647058823529411,-0.2647058823529412,2.264705882352941,0.12745098039215685,0.6714633039215687,-0.7103487450980391,0.22467159803921563,-0.9227941176470589,-0.4963235294117647,-4.848651960784314,52.990196078431374,47.53921568627451,52.13725490196079,-8.0,-38.0,-21.0,-10.0,-14.0,-47.0,-81.0,-22.0,0.47119099999999997,-0.888184,0.19531199999999999,-16.3125,-16.3125,-58.75,52.0,43.0,51.0,11.0,57.0,15.0,7.0,21.0,69.0,114.0,48.0,0.7407229999999999,-0.625977,0.285645,2.8125,8.625,5.9375,53.0,61.0,55.0,2.8421215358084138,10.81137134408675,5.557346504827941,2.8896248981535204,4.503412282910154,11.932090411818315,22.52959614347061,8.17708894027558,0.061887614942755347,0.056187737579569984,0.016895126011830745,2.81701612759554,3.9690637644877405,13.086318637384412,0.09901475429766735,4.393225136677349,0.7583099458569916,856.0,12041.0,3396.0,921.0,2108.0,14387.0,51789.0,6755.0,46.37486055356698,51.787587892846,5.177517324059,888.3515625,1616.2265625,19694.38671875,286413.0,232467.0,277324.0
i,-1.2549019607843137,-0.9019607843137255,-1.4705882352941178,-1.1372549019607843,-1.1176470588235294,-1.7058823529411764,-2.9411764705882355,-2.176470588235294,0.6853649215686276,-0.6983858039215686,0.22869752941176472,-0.5428921568627451,0.00980392156862745,-2.8848039215686274,53.01960784313726,46.705882352941174,51.1764705882353,-7.0,-11.0,-13.0,-8.0,-22.0,-27.0,-25.0,-23.0,0.591309,-0.784668,0.21044899999999997,-9.625,-14.3125,-18.5625,53.0,45.0,51.0,9.0,29.0,7.0,6.0,16.0,24.0,27.0,34.0,0.7148439999999999,-0.6655270000000001,0.266602,2.0,6.75,3.9375,54.0,53.0,53.0,2.711775339182079,4.738163787632438,3.0486255340823374,2.623124913862375,4.835895196645725,7.2313044954477155,10.19884653224252,8.50107259668553,0.02841626093689538,0.02480114213903836,0.010710179900175235,2.224806529372218,2.878269134529346,6.815508195342759,0.14002800840280094,1.9004643395450351,0.4338609156373125,448.0,1164.0,575.0,410.0,1233.0,2763.0,5642.0,3855.0,23.996353055837005,24.905634119648,2.673165955586,262.51953125,414.2265625,2746.984375,143366.0,111434.0,133580.0
