Features,Range_Lower,Range_Upper,Threshold_Upper,Threshold_Lower,Weight
Accl2_stdev,5.0,46.0,0.009590203365780817,0.017596897715329105,0.0843644544431946
Gyr0_stdev,17.0,73.0,2.083449780893519,3.574462524393277,0.05180273518441774
Gyr1_stdev,12.0,49.0,2.893111262554508,4.311301759202641,0.09738914214670534
Gyr2_stdev,0.0,38.0,1.8100839344962334,4.624594222228441,0.09388249545729861
Orien0_stdev,12.0,64.0,0.18203641092364145,0.5058163692123011,0.05868370227306492
Orien1_stdev,2.0,32.0,0.34641016151377546,0.8751428454293685,0.12827025654051308
Orien2_stdev,2.0,20.0,0.18203641092364145,0.44278381075115136,0.23414836303356817
EMG0_energy,5.0,53.0,303.0,1032.75,0.0666880925598586
EMG1_energy,74.0,108.0,5609.5,18359.5,0.10911136107986502
EMG2_energy,23.0,61.0,839.75,3258.75,0.09388249545729861
EMG3_energy,5.0,63.0,244.5,721.0,0.048712131322567735
EMG4_energy,98.0,116.0,1476.75,2218.75,0.23414836303356817
EMG5_energy,93.0,124.0,7830.0,16380.0,0.12303149606299213
EMG6_energy,33.0,51.0,3746.75,6821.5,0.23414836303356817
EMG7_energy,54.0,98.0,2727.5,6969.0,0.07611548556430446
Accl0_energy,101.0,120.0,36.3053459577265,39.912042435494,0.2204724409448819
Accl1_energy,12.0,22.0,6.61213004454825,9.067170836219754,0.4330708661417323
Accl2_energy,19.0,64.0,3.914544559998251,5.458383387573999,0.07360492981855529
Gyr0_energy,16.0,73.0,232.001953125,666.892578125,0.05023079011675264
Gyr1_energy,11.0,50.0,445.96875,990.609375,0.09055118110236221
Gyr2_energy,0.0,36.0,181.12109375,1082.974609375,0.10108533730580975
Orien0_energy,92.0,97.0,202673.0,208452.5,0.8267716535433071
Orien1_energy,7.0,24.0,36685.0,50361.75,0.24934383202099736
Orien2_energy,115.0,127.0,166710.25,177810.75,0.3603876438522108
